"species","Type","Reitur","Year","Coverage"
"Racomitrium heterostichum","Mosar","R5","2023",0.5
"Racomitrium sudeticum","Mosar","R5","2014",0.5
"Racomitrium sudeticum","Mosar","R5","2017",0.5
"Racomitrium sudeticum","Mosar","R5","2020",0.5
"Racomitrium sudeticum","Mosar","R5","2023",0.5
"Dauður mosi","Mosar","R5","2014",0.5
"Dauður mosi","Mosar","R5","2017",0.5
"Dauður mosi","Mosar","R5","2020",0.5
"Dauður mosi","Mosar","R5","2023",0.5
"Cladonia pocillum","Blað- og runnfléttur","R5","2014",0.5
"Cladonia pocillum","Blað- og runnfléttur","R5","2017",0.5
"Cladonia pocillum","Blað- og runnfléttur","R5","2020",0.5
"Cladonia pocillum","Blað- og runnfléttur","R5","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R5","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R5","2017",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R5","2020",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R5","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R5","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R5","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R5","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R5","2023",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R5","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R5","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R5","2020",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R5","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R5","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R5","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R5","2020",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R5","2023",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R5","2014",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R5","2017",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R5","2020",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R5","2023",0.5
"Calvitimela aglaea","Hrúðurfléttur","R5","2014",0.5
"Calvitimela aglaea","Hrúðurfléttur","R5","2017",0.5
"Calvitimela aglaea","Hrúðurfléttur","R5","2020",0.5
"Calvitimela aglaea","Hrúðurfléttur","R5","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R5","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R5","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R5","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R5","2023",0.5
"Catillaria contristans","Hrúðurfléttur","R5","2014",0.5
"Catillaria contristans","Hrúðurfléttur","R5","2017",0.5
"Catillaria contristans","Hrúðurfléttur","R5","2020",0.5
"Catillaria contristans","Hrúðurfléttur","R5","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R5","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R5","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R5","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R5","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R5","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R5","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R5","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R5","2023",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R5","2014",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R5","2017",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R5","2020",0.5
"Lecidea lapicida var. pantherina","Hrúðurfléttur","R5","2023",0.5
"Lecidea praenubila","Hrúðurfléttur","R5","2014",0.5
"Lecidea praenubila","Hrúðurfléttur","R5","2017",0.5
"Lecidea praenubila","Hrúðurfléttur","R5","2020",0.5
"Lecidea praenubila","Hrúðurfléttur","R5","2023",0.5
"Lecidea tesselata","Hrúðurfléttur","R5","2014",0.5
"Lecidea tesselata","Hrúðurfléttur","R5","2017",0.5
"Lecidea tesselata","Hrúðurfléttur","R5","2020",0.5
"Lecidea tesselata","Hrúðurfléttur","R5","2023",0.5
"Lepra corallina","Hrúðurfléttur","R5","2014",0.5
"Lepra corallina","Hrúðurfléttur","R5","2017",0.5
"Lepra corallina","Hrúðurfléttur","R5","2020",0.5
"Lepra corallina","Hrúðurfléttur","R5","2023",0.5
"Myriospora smaragdula","Hrúðurfléttur","R5","2014",0.5
"Myriospora smaragdula","Hrúðurfléttur","R5","2017",0.5
"Myriospora smaragdula","Hrúðurfléttur","R5","2020",0.5
"Myriospora smaragdula","Hrúðurfléttur","R5","2023",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R5","2014",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R5","2017",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R5","2020",0.5
"Ochrolechia androgyna","Hrúðurfléttur","R5","2023",0.5
"Porpidia melinodes","Hrúðurfléttur","R5","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R5","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R5","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R5","2023",0.5
"Protoparmelia badia","Hrúðurfléttur","R5","2014",0.5
"Protoparmelia badia","Hrúðurfléttur","R5","2017",0.5
"Protoparmelia badia","Hrúðurfléttur","R5","2020",0.5
"Protoparmelia badia","Hrúðurfléttur","R5","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R5","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R5","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R5","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R5","2023",0.5
"Tephromela atra","Hrúðurfléttur","R5","2014",0.5
"Tephromela atra","Hrúðurfléttur","R5","2017",0.5
"Tephromela atra","Hrúðurfléttur","R5","2020",0.5
"Tephromela atra","Hrúðurfléttur","R5","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R5","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R5","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R5","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R5","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R5","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R5","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R5","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R5","2023",0.5
"Ber klöpp","Hrúðurfléttur","R5","2014",0.5
"Ber klöpp","Hrúðurfléttur","R5","2017",0.5
"Ber klöpp","Hrúðurfléttur","R5","2020",0.5
"Ber klöpp","Hrúðurfléttur","R5","2023",0.5
"Andreaea rupestris","Mosar","R6","2014",0.5
"Andreaea rupestris","Mosar","R6","2017",0.5
"Andreaea rupestris","Mosar","R6","2020",0.5
"Andreaea rupestris","Mosar","R6","2023",0.5
"Grimmia donniana","Mosar","R6","2014",0.5
"Grimmia donniana","Mosar","R6","2017",0.5
"Grimmia donniana","Mosar","R6","2020",0.5
"Grimmia donniana","Mosar","R6","2023",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R6","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R6","2017",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R6","2020",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R6","2023",0.5
"Acarospora veronensis","Hrúðurfléttur","R6","2014",0.5
"Acarospora veronensis","Hrúðurfléttur","R6","2017",0.5
"Acarospora veronensis","Hrúðurfléttur","R6","2020",0.5
"Acarospora veronensis","Hrúðurfléttur","R6","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R6","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R6","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R6","2020",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R6","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R6","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R6","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R6","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R6","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R6","2014",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R6","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R6","2020",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R6","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R6","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R6","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R6","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R6","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R6","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R6","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R6","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R6","2023",0.5
"Lecidea tesselata","Hrúðurfléttur","R6","2014",0.5
"Lecidea tesselata","Hrúðurfléttur","R6","2017",0.5
"Lecidea tesselata","Hrúðurfléttur","R6","2020",0.5
"Lecidea tesselata","Hrúðurfléttur","R6","2023",0.5
"Lepra corallina","Hrúðurfléttur","R6","2014",0.5
"Lepra corallina","Hrúðurfléttur","R6","2017",0.5
"Lepra corallina","Hrúðurfléttur","R6","2020",0.5
"Lepra corallina","Hrúðurfléttur","R6","2023",0.5
"Protoparmelia badia","Hrúðurfléttur","R6","2014",0.5
"Protoparmelia badia","Hrúðurfléttur","R6","2017",0.5
"Protoparmelia badia","Hrúðurfléttur","R6","2020",0.5
"Protoparmelia badia","Hrúðurfléttur","R6","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R6","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R6","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R6","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R6","2023",0.5
"Tephromela atra","Hrúðurfléttur","R6","2014",0.5
"Tephromela atra","Hrúðurfléttur","R6","2017",0.5
"Tephromela atra","Hrúðurfléttur","R6","2020",0.5
"Tephromela atra","Hrúðurfléttur","R6","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R6","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R6","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R6","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R6","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R6","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R6","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R6","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R6","2023",0.5
"Ber klöpp","Hrúðurfléttur","R6","2014",0.5
"Ber klöpp","Hrúðurfléttur","R6","2017",0.5
"Ber klöpp","Hrúðurfléttur","R6","2020",0.5
"Ber klöpp","Hrúðurfléttur","R6","2023",0.5
"Andreaea rupestris","Mosar","R8","2014",2
"Andreaea rupestris","Mosar","R8","2017",3
"Andreaea rupestris","Mosar","R8","2020",3
"Andreaea rupestris","Mosar","R8","2023",2
"Grimmia montana","Mosar","R8","2014",0.5
"Grimmia montana","Mosar","R8","2017",0.5
"Grimmia montana","Mosar","R8","2020",0.5
"Grimmia montana","Mosar","R8","2023",0.5
"Racomitrium fasciculare","Mosar","R8","2014",5
"Racomitrium fasciculare","Mosar","R8","2017",7
"Racomitrium fasciculare","Mosar","R8","2020",6
"Racomitrium fasciculare","Mosar","R8","2023",7
"Racomitrium heterostichum","Mosar","R8","2014",16
"Racomitrium heterostichum","Mosar","R8","2017",32
"Racomitrium heterostichum","Mosar","R8","2020",33
"Racomitrium heterostichum","Mosar","R8","2023",31
"Stereocaulon vesuvianum","Blað- og runnfléttur","R8","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R8","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R8","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R8","2023",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R8","2014",9
"Umbilicaria proboscidea","Blað- og runnfléttur","R8","2017",15
"Umbilicaria proboscidea","Blað- og runnfléttur","R8","2020",15
"Umbilicaria proboscidea","Blað- og runnfléttur","R8","2023",12
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R8","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R8","2017",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R8","2020",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R8","2023",0.5
"Calvitimela aglaea","Hrúðurfléttur","R8","2014",0.5
"Calvitimela aglaea","Hrúðurfléttur","R8","2017",0.5
"Calvitimela aglaea","Hrúðurfléttur","R8","2020",0.1
"Calvitimela aglaea","Hrúðurfléttur","R8","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R8","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R8","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R8","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R8","2023",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R8","2014",1
"Immersaria athroocarpa","Hrúðurfléttur","R8","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R8","2020",2
"Immersaria athroocarpa","Hrúðurfléttur","R8","2023",2
"Lecanora intricata","Hrúðurfléttur","R8","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R8","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R8","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R8","2023",0.1
"Lecanora polytropa","Hrúðurfléttur","R8","2014",4
"Lecanora polytropa","Hrúðurfléttur","R8","2017",6
"Lecanora polytropa","Hrúðurfléttur","R8","2020",5
"Lecanora polytropa","Hrúðurfléttur","R8","2023",6
"Lecidea lapicida","Hrúðurfléttur","R8","2014",1
"Lecidea lapicida","Hrúðurfléttur","R8","2017",2
"Lecidea lapicida","Hrúðurfléttur","R8","2020",1
"Lecidea lapicida","Hrúðurfléttur","R8","2023",0.5
"Porpidia melinodes","Hrúðurfléttur","R8","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R8","2017",1
"Porpidia melinodes","Hrúðurfléttur","R8","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R8","2023",0.5
"Porpidia tuberculosa","Hrúðurfléttur","R8","2014",4
"Porpidia tuberculosa","Hrúðurfléttur","R8","2017",1
"Porpidia tuberculosa","Hrúðurfléttur","R8","2020",2
"Porpidia tuberculosa","Hrúðurfléttur","R8","2023",1
"Rhizocarpon expallescens","Hrúðurfléttur","R8","2014",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R8","2017",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R8","2020",0.5
"Rhizocarpon expallescens","Hrúðurfléttur","R8","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R8","2014",5
"Rhizocarpon geographicum","Hrúðurfléttur","R8","2017",9
"Rhizocarpon geographicum","Hrúðurfléttur","R8","2020",3
"Rhizocarpon geographicum","Hrúðurfléttur","R8","2023",3
"Tephromela atra","Hrúðurfléttur","R8","2014",0.5
"Tephromela atra","Hrúðurfléttur","R8","2017",0.5
"Tephromela atra","Hrúðurfléttur","R8","2020",0.1
"Tephromela atra","Hrúðurfléttur","R8","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R8","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R8","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R8","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R8","2023",0.1
"Óaðgreindar tegundir","Hrúðurfléttur","R8","2014",7
"Óaðgreindar tegundir","Hrúðurfléttur","R8","2017",15
"Óaðgreindar tegundir","Hrúðurfléttur","R8","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R8","2023",8
"Ber klöpp","Hrúðurfléttur","R8","2014",3
"Ber klöpp","Hrúðurfléttur","R8","2017",1
"Ber klöpp","Hrúðurfléttur","R8","2020",1
"Ber klöpp","Hrúðurfléttur","R8","2023",4
"Andreaea rupestris","Mosar","R9","2014",0.5
"Andreaea rupestris","Mosar","R9","2017",0.5
"Andreaea rupestris","Mosar","R9","2020",0.5
"Andreaea rupestris","Mosar","R9","2023",0.5
"Grimmia montana","Mosar","R9","2014",0.5
"Grimmia montana","Mosar","R9","2017",0.5
"Grimmia montana","Mosar","R9","2020",0.5
"Grimmia montana","Mosar","R9","2023",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R9","2014",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R9","2017",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R9","2020",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R9","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R9","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R9","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R9","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R9","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R9","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R9","2017",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R9","2020",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R9","2023",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R9","2014",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R9","2017",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R9","2020",0.5
"Bellemerea subsorediza","Hrúðurfléttur","R9","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R9","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R9","2017",0.5
"Candelariella vitellina","Hrúðurfléttur","R9","2020",0.5
"Candelariella vitellina","Hrúðurfléttur","R9","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R9","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R9","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R9","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R9","2023",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R9","2014",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R9","2017",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R9","2020",0.5
"Lecidea lapicida var. lapicida","Hrúðurfléttur","R9","2023",0.5
"Lepra corallina","Hrúðurfléttur","R9","2014",0.5
"Lepra corallina","Hrúðurfléttur","R9","2017",0.5
"Lepra corallina","Hrúðurfléttur","R9","2020",0.5
"Lepra corallina","Hrúðurfléttur","R9","2023",0.5
"Ochrolechia tartarea","Hrúðurfléttur","R9","2014",0.5
"Ochrolechia tartarea","Hrúðurfléttur","R9","2017",0.5
"Ochrolechia tartarea","Hrúðurfléttur","R9","2020",0.5
"Ochrolechia tartarea","Hrúðurfléttur","R9","2023",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R9","2014",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R9","2017",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R9","2020",0.5
"Pertusaria aspergilla","Hrúðurfléttur","R9","2023",0.5
"Porpidia melinodes","Hrúðurfléttur","R9","2014",0.5
"Porpidia melinodes","Hrúðurfléttur","R9","2017",0.5
"Porpidia melinodes","Hrúðurfléttur","R9","2020",0.5
"Porpidia melinodes","Hrúðurfléttur","R9","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R9","2014",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R9","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R9","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R9","2023",0.5
"Tephromela atra","Hrúðurfléttur","R9","2014",0.5
"Tephromela atra","Hrúðurfléttur","R9","2017",0.5
"Tephromela atra","Hrúðurfléttur","R9","2020",0.5
"Tephromela atra","Hrúðurfléttur","R9","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R9","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R9","2017",0.5
"Tremolecia atrata","Hrúðurfléttur","R9","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R9","2023",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R9","2014",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R9","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R9","2020",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R9","2023",0.5
"Ber klöpp","Hrúðurfléttur","R9","2014",0.5
"Ber klöpp","Hrúðurfléttur","R9","2017",0.5
"Ber klöpp","Hrúðurfléttur","R9","2020",0.5
"Ber klöpp","Hrúðurfléttur","R9","2023",0.5
"Andreaea rupestris","Mosar","R10","2014",0.5
"Andreaea rupestris","Mosar","R10","2017",0.5
"Andreaea rupestris","Mosar","R10","2020",0.5
"Andreaea rupestris","Mosar","R10","2023",0.5
"Grimmia montana","Mosar","R10","2014",0.5
"Grimmia montana","Mosar","R10","2017",0.5
"Grimmia montana","Mosar","R10","2020",0.5
"Grimmia montana","Mosar","R10","2023",0.5
"Racomitrium heterostichum","Mosar","R10","2014",0.5
"Racomitrium heterostichum","Mosar","R10","2017",0.5
"Racomitrium heterostichum","Mosar","R10","2020",0.5
"Racomitrium heterostichum","Mosar","R10","2023",0.5
"Ephebe lanata","Blað- og runnfléttur","R10","2014",0.5
"Ephebe lanata","Blað- og runnfléttur","R10","2017",0.5
"Ephebe lanata","Blað- og runnfléttur","R10","2020",0.5
"Ephebe lanata","Blað- og runnfléttur","R10","2023",0.5
"Polychidium muscicola","Blað- og runnfléttur","R10","2014",0.5
"Polychidium muscicola","Blað- og runnfléttur","R10","2017",0.5
"Polychidium muscicola","Blað- og runnfléttur","R10","2020",0.5
"Polychidium muscicola","Blað- og runnfléttur","R10","2023",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R10","2014",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R10","2017",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R10","2020",0.5
"Stereocaulon vesuvianum","Blað- og runnfléttur","R10","2023",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R10","2014",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R10","2017",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R10","2020",0.5
"Umbilicaria proboscidea","Blað- og runnfléttur","R10","2023",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R10","2014",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R10","2017",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R10","2020",0.5
"Amygdalaria pelobotryon","Hrúðurfléttur","R10","2023",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R10","2014",0.5
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R10","2017",0.5
